R2 F2 D2 L' F2 L U2 L' R2 F2 U2 F' U' R2 B U2 R F U2 F';x2;R' F R D2';U' y U' R U' R' y U R U' R'
D2 U2 F2 D2 F D2 F' R2 B U2 B' U B2 R' U2 L B2 U' L2 B2;x2;R D L' F2;y' R U' R' U' R U R' U' y' R U' R'
R2 D L2 D R2 U2 B2 R2 D' U B U F' L2 D2 U' L R' U' R2 U';z2 y;F' R' y U2 R2 y U R2 D;U2 L' U L
L2 U' B2 U2 L2 U' L2 U F2 U F2 R D' B F' U L2 R' D' B2 U;z2;F' U' R2 D2' R' D2';y' R' U' R2 U R'
B2 U R2 U2 R2 D L' B' R' L B2 R2 F U2 B L2 F' R2 F2 U2 B';z2 y;F U' r U' x' D' F';y' U' R U R' U2 L' U' L
L' D' L2 F' R' U2 R2 F R2 F L2 U' B2 D R2 U2 D L2 D2 R2 F2;z2;F' D2 R' F2 y D' R' D;R' F R F' U2 y' R U R'
U B2 D F2 U B2 U2 R2 F2 R2 U' F' U' B' U L' R' F' D L2 R2;z2;R' y' F' R' r U x' D;U' R' U R y' U' R' U2 R U' R' U R
B2 R2 D2 L2 D F2 D F2 D B2 U2 L' F R2 U R' B' F D U' F2;z2 y;r U R' U2 D' x' D;R U R' U2 R U' R'
L' U2 B2 D2 L' D2 U2 L' D2 B2 R' D' U R' D F' D B2 R' B;x2;R' F R D' R2 D' R';y y' U y' R U' R' U y' R' U R
F R' D' F B' D F U R' F B U' R2 F R2 F' R2 B';x2;R' z' R2 U' U' R z R' R';U' U' z U' R U z'
R D2 R' F2 U2 F2 L2 B2 U2 L' B L' B' U B R' B2 F' D' L;x2 y;R' D r U' x' R' D;y U U' y U2' R' U R
F' L F2 B2 U L' D F' B R U2 R2 F R2 B U2 F R2 U2 R2;z2;U F2 U' R2 D D R';U' y U' R' U' R U y L U L'
D L2 F2 U L2 R2 U' R2 F D2 L' D' R D2 F L' U2 B;y;L2 D' R' D R;U U L' U' L R U' R'
R' U D F2 U2 R' F B2 L' F2 B2 U2 F2 D2 L2 U B2 U F2 U;F2 D' D' R D R';y' U U' y U' R U' R'
B' U2 D R2 B L' F2 R' B' D' R' B L2 B2 U2 L2 U2 R2 F2 D2;y;D' D' R' D' R' U L2;U' y' U R' U R U L' U' L
L2 B2 L2 U' B2 L2 U' B2 D2 F2 U' R' F' D L2 R2 F' R' D' L2;z2;R U2 y' R2' U' R' F R D';y' U R U' R'
R2 D2 F2 U' L2 B2 U2 F2 D' B2 R2 B R' B' L2 F D' L F D2 L';z2 y';U2 R' U R' F2 U r' U r;U' R U' R' L U' L'
U B2 F2 R2 B2 U' R2 D' R2 F2 U2 L' U R' F' U2 B U F2 L';x' z2;R U L D x' U' R' U R';U L' U L U2' L' U L
F2 L' F U' R' D B2 U L' B2 R2 U R2 D L2 F2 D2 B2 D;z2;D' L D2' U2 L F';U R' U2 R U' R' U R
U2 F2 L2 B2 L B2 R' F2 U2 R' D2 U' R2 U' L' B U' L' U2 L2;z2 y;D' U' R2 L2;U R U R'
U2 L2 D2 F2 R2 B2 L D2 R U B' L' B F' L' R' D' B2 F2 U2;z2 y';U L' R' F U L2' D2;R U' R' y R' U' R
R2 F' L2 D F' L U' F2 B U F2 R' B2 U2 R2 D2 R' D2 R F2 L;x';D B' R U l L D';L U' L' U' y U' R' U2 R U' R' U R
F2 L2 F2 D2 L2 D L2 F2 D' F2 D' L' U' B2 F L2 U L R2 D' F;x';U D x' R' U' L' R' F U L2;F2 r U2 r'
L' B' U2 D' L' D2 R2 F B2 R B2 R B2 D2 R' B2 L D2 F2;x2;D2 R' F2 L2 D2;R U' R2' U R
L' D F' L F U' D2 F' L' B2 U D2 B2 D F2 B2 D B2 R2 U2;x2;U l' U L U R' U' x' D';U' U y' R' U' R U' R' U R
D B2 L2 U2 L2 R2 B2 U F2 D L' R2 F' R2 B' F2 R' D2 B2 U R;y;r' L' B' U x' R' D' U' L;U L' U' L
F' R2 B L2 R2 U2 B' U2 B L2 F L D' R2 F2 L' R' D U2 F R2;z' y;U x U R' F r U;x' R' U' R U2' R' U R
U2 L' F' R' L' U' B U R' D2 R' U B2 U' D' L2 U' B2 R2 L2 D;x2;U2 R D y' F R2 D2 R';R' U R U y' R' U R U' R' U' R
U' B L' F2 U B' L' F2 L' B R D' L2 D B2 L2 U' B2 U F2 L2;x2;U' l U' R2' x D' L2;U' y L U' L'
D R F L2 F' D' B' U L B' U' F2 D2 R2 B2 R2 B2 U' F2 B2;x';r' U' F' R' F' D2;y U' R U' R'
U2 F' R F2 B2 R' L B' R F' R U2 R2 F2 D' F2 R2 D B2 U2;z2 y';D' L U L F' D2 L' D2;L U' L'
R2 L D' R' L2 F2 L' D B2 R2 F' U' F2 U F2 D' R2 F2 B2 D;x' z;r' U R' F2 D';U2' R U R'
D2 U B2 L2 B' R' D F2 U F' R' U' B2 L' D' R B R2 U2;y;L U' F R2 D2 R' F R;U' U R U' R' U y' U R' U' R
D' U' B2 F2 D' L2 U2 B L D2 L' D' B2 F D L' R' F2 U B';z2 y;R y' R D' R2 y' R' F R;y' R' U2 R y' R U2' R' U2 R U' R'
F2 D2 F2 U' L2 D R2 B F' L U' R2 B' U B2 R U2 B' R2 F;z2 y';R' L U' r U' x' D2 R' F R;y' R U R' U' y U' R U R'
R2 B2 D' U B2 U' R2 B2 L D R' B2 F' L R' D' F2 L2;x2;R2 L U L F' D2 R' F R;y' U' y' U y' R' U' R U2 L U L'
D' U2 L2 R2 U' F2 R2 D R2 F2 L' U L' D' R U' R2 B' R U;x2 y;U2 L U2 L F' R' D' R';y' R U' R' U y' R' U R
U L2 D2 R2 D2 B2 U' R' F' R F' R2 D' L B F' D' F L' U';x2 y';L' F' L U' R y R2;y U' R U R' y' U R' U' R
U L2 B2 D L2 B2 D L2 U2 F' D' B' D F' R' D R U F R';z2 y';D L' R D' U' F R';y R U R' U2 L' U' L
U2 R2 B2 D B2 D2 B2 F2 U' B U' R F U2 R' F D' U2 B' F';x2;U' R' U2' R' F y R' D2;y' U y' U R' U' R U' R' U R
U2 L2 D B2 D U B2 R' D L2 B U L D L B2 L2 D2 L' F';z2;L' F' L' D' R U' y' R2;y R U R' U' y R U' R'
U B2 D' F2 D B2 D' L' U' R' F2 D' F R' F2 D' B D L U2;z2;R2' F R y' U' R' F R L;y U R U' R'
U2 F2 U2 L F' L R2 D F' D L2 U' R2 B F L2 B';y';R' D F2 L2;y y' R U' R' U2 R U' R'
L B L' F B U' D F2 D L' F2 U L2 U L2 D' B2 L2 D2 F2;z y;D' U' r' R' D L' R' D';L' U L U L' U' L U L' U' L
L' U' L' F' D2 R' U L D' L' B D R2 L2 U2 B2 D L2 D' L2 B2;x';R x' D2 x U L l D' R D;U2 L' U L U R U2 R' U' R U R'
R' B' U R D' L' F' D L' U' L D R2 D B2 U' B2 U' R2 U';z2 x;L l D' R2';U' L' U L U R U2 R' U' R U R'
R D' B' R' L D' L U B2 L' B' D' F2 B2 D' R2 U' R2 B2 U' D';z2;r' U r2 x' D' U r U' x' D';U' y L U' L' U L U L'
R2 F' U' L B' R U F' R D B' D2 F2 U F2 D' L2 U L2 B2 U';z y;U' x' L D' R' y' r U' r';U' y L U L'
D' F2 U' F2 D' R2 B2 U2 B2 R' B U2 F' L2 B' U2 F2 D L B2;y z2;L D' l' U' D x' D' R;D' F2 L2 F2 D B2 U F' U B U' F L D B2 L' F L' F' R';y2;L2 D' F2' R' D';D2 L2 B2 U B2 R2 U F2 R2 B2 F R2 B D L' F' D2 L2 D';x' y2;U' D' x' D l' U' r';U' L2 F2 R2 F2 D' L2 R2 D' R2 D' U2 R B L F R' D2 F2 R';y2;U' R' F r D x' D2;R2 U' R2 D L2 U F2 R2 D B R U2 B' U L' F' L B2 D R2;y2 x;U R' x' D L;B2 U2 F D2 B' L2 F D' B D2 B F' D' F' R2 D' U' R B';x2;R' U x U' R z';U' R U z' U' R U' R'
D' R2 U' R2 F2 D2 U2 B2 U' B U2 F2 B L R' D B2 R F B U B2 R L' B2;y' x';U D' r' D F';R U' R'
B2 U L2 R2 D' L' R' F' R2 B' R' B2 D B F2 U B D';y;R' U R U L' R d' l x';U' R U2 R' d' R' U' R
R2 U2 R' F2 D2 L' R' B2 F D' L D2 F2 U L2 F' D L U L';y';L' R U R' x2' D2;R U' R' y R' U' R
F2 L R2 D2 R2 B2 U' F' L' D2 B D L' B' L' U2 L' F2 U';y2;F R U R L' U' r' x' D';U2 U' R U' R' U' y' R U' R'
L2 F2 L' B' U2 B U' L2 U B' U' R' U2 B2 U L F' R';x' y2;R U2 x' L U x' U' R2 x';y' U' R U R' U' R U R2' U2 R
L2 B2 L2 D R' F' U F L2 F D2 B R2 D' B2 F' R B';y' x';U l' L2' U' L x2' L D2;d' R U' R' d R' U R
F2 B R2 B2 D2 B F U2 R B2 L2 U2 R D L F L' R2 U' L U' D' F R2 F2;y;U L F' l' R' U' l D' U R';U' y' L U' L'
L R' F2 L' B2 F2 L' U2 F D' R' U R U F2 L R F R;z' y2;l F' L' U l;U U U U L U L' y U R' U' R
U' L D2 L U' R D B' F' D B D2 R D' R' F U2 L' D' R2 D2 F' B R2 F2;y2 x;R2 U' D' r' D';U2 R' U R U' R' U R
B R D' F L' U2 L R F' L' B D2 U' B2 F L F' D2 L' B' L U2 B U D;y2;R D R L' U R' F R;U2 R' U' R
F' R2 F2 D2 F L2 U2 B2 D' F D U R L' D' F2 U R2 B' F2 R' F2 R' D2 U';U' R' F L2 D L D;U R' U' R U2 R' U R
L' B R' B' F U' B D2 U L B2 R L2 D2 B L2 F2 B' D2 R' F' D F2 B' R;y';R2 F' D' R' D2 R D;U L' U' L U' L' U L
B L R' F' U2 D2 R' D' L D2 L D2 L F R2 F' B2 L2 U' F2 L' R' F2 R2 L;x2;U D l U D' R2 x' L2;U' L U L' U L U' L'
B2 U2 R2 D2 L2 U L2 R2 F2 U2 R' B' U F2 D' B2 R' B' L' R2;z2;U L U x' D' R' D' L2;L2 D2 R2 F2 D' F2 U' B' U R' D F' L2 U R2 F U' B2 R B2;y' x';L F' U x' R' D';y' R U R' U' R U R' U L U L'
F2 R2 U B2 D' U' F2 D2 U' R2 B U' R2 U R F' D2 U' B' D';x' z';U' x' L U F2' D' R D';R U R' U' R U R' U' R U R'
D2 L2 U R2 F2 U' B2 D L2 U2 L' U F2 D' L' D2 L' D B' D2;x';L' U2 x' D R2;y' U R U' R'
R2 B2 D R2 B2 U L2 D F' L' F L F' L2 U2 B' L2 U' B' L;z2 y;F D2 L';U R' U2 R2 U R'
B2 L2 D R2 U F2 D' F2 R' F U2 R2 F U2 R2 U F L B U;x2 y;D U M' U2;z' l U2 R'
U B2 D' L2 D L2 B2 L2 U2 L2 B R' L U R' D2 B U2 F' L2;y x2;U F' R L D2';U R U R'
R B2 L U2 B2 F2 L D2 L F U2 R B D' L' F2 L' B' L' F;y x2;L D L U' y L F' L' D;D2' D2 y' U L' U L
D2 L' D2 U2 L' U2 R2 U2 R D2 F R D' U2 B' R' U2 F2 U' R' B2;x' y;L D2' L U L F';y' R' U2 R L' U L
B2 R' B2 L' B2 L F2 D2 L2 U2 R F' D' L B' U2 R' D2 F L2 B';y';L2' U2 x' D' L F';U' L U2 L' U L U' L'
D2 U2 L' F2 R' U2 R B2 L2 B2 D2 R' D' U' L D2 U' B' L F D;x';D2' R' U R' F L' u' U L;U' R U' R' y R' U' R
B2 L' B2 D2 L B L B' U2 F' R2 L' F B2 R L U2 L B2 L' R' U' F R U;x2;D2' F' L' R2' F;L U2 L' U' L U L'
F' R2 U2 D2 L D2 F U2 F' R' L2 D2 L U2 B2 F' L' D2 U L' D2 L2 B' L2 F2;x2;r U' r' y R' F' D2';U' R' U' R U L U L' y L' U' L R' U R
R' U2 L' D2 B F U2 R' D2 B2 U2 D R' D' F' D' F2 L' F2 B U2 L' B L U';x2 y;L2' U l R D;R U' R' U' L U L'
B2 D' F' B L B U D B2 D U2 L2 U2 F' U B L' B L U2 B2 F' L' F D;y' x';R' U D L U L F';U' R U' R' U R' U' R2
B R U' F' D2 R2 B2 R2 D F' B2 L' B2 F2 L U' F' L' F' D2 L' D' R' D' L2;z2;L D2';R' U2 R U' L' U' L
F' L2 R2 U F2 D' F' L2 D2 L D B2 R' B2 D2 R' D F';y' x';R D' R' F' D2';L U L'
L2 U R2 D B2 L' B U' R2 F R2 U2 B' L2 D U2 B' D2;x' y;R' U x' L D' L' D';U2 R U R' U2 R' U R
F2 U F2 D' B2 L2 D' L' B2 F' U2 R' D2 F D L U' F U';x2;R' B' D2;U2 L U' L'
L' U2 F2 L' R2 U' B L' R2 B' F U R2 F D' L2 F2 L;y x2;R' D x L2 x' F' R' D2;L' U L U' y' R U' R'
F2 D B2 U' B2 R2 F2 R D U L B' L2 B2 D2 L' U2 L B2;z2;U' l U' R' l' F L U' D;R U' R' y U R U' R'
D' F2 R2 B2 L2 D R U' B D U F' D R U2 B' U2 R2 U;z2;B' U' F' r U' x' U' R' F D';U' y' R U' R' y' L' U' L
L D2 B2 L' B2 L' U' L2 F' L' R D' R B L B2 F L2;x2 y;F2 U R' D F;U2' y R U' R'
U2 L D2 R B2 L2 B' L B2 U B F2 U2 L' D' U2 B F2 L;x y2;D l U r U2 x' D2;U' y' R U' R' L U' L'
B F2 D2 B2 D' L' F2 D2 B2 R D' L F D L U' L' F';x2;R' U' y' F' R' F' U' L2';U' L' U' L U L' U2 L
L D B' D2 B' L' B U B U' B' R2 F' B2 R F2 B2 R2;x';U r' D x z U' L U2 x' D;L' U L U' L U L'
U2 F2 U2 R2 B2 F R2 D2 F' L' F' D' R' U R' F D B D;x2 y;D' L y U2 L F' D;L U2' L' R U' R'
D2 F' L2 F2 L2 D2 B' D' F2 U B' R' F L' F U' B2 D;z2;L U' r U' z' R' U l;y2 U L' U' L2 U L'
U' B2 L2 D2 R2 U R B R2 U R2 U B' L' R' D U2 B2;y' x';U D' x' D2' x L' U x';U' L U L' U y' L' U' L
B2 R2 U2 F' U' B2 F' R U F' D' L' F D' R' U' R' B';y2 x;D' r U' L F' y' L D';U' U L' U' L U' L' U L U' y L U' L2'
R D2 R' U2 L' R' D B U' L' F D' B' F' R' D F' R U';x' y2;D' l' U L D x' D2';y U2 R' U R2 U' R'
L' F2 L2 B2 L D' R' B2 F R D U' L' U' F' U F' U2 R2;x' y';L R2 d R' F;U' R U' R'
U L2 D U L' D F2 D B' F' R2 U R' U2 B L2 D' R2;x' y';r U R' U x' D' L R2;y2' U2 R U' R' U L' U' L
D2 L' U2 R F2 L' B F2 U2 L' B' R' F2 R2 B' F2 D F';R U R z' r' U L R U' R;D2 F' R2 D2 F L2 F2 U' L' U B' R' B2 R' D' F' D' U F2;z2;R U L U x' D' R' D';y U' R' U R
F' L2 B' U2 B2 L' U2 F' D' R' D U' L R D' B U' F2;x' y;L2 F' L2' D' R' F2 D2';y U R U' R2' U' R
B F' R2 B' U' L D' L2 R' D R' U2 F D2 B D2 U F2 R;x';U' R F R2 U2' R' L' D;L U' L'
B' F2 R2 D2 B2 D' U2 B' R' B U2 B2 F L D' U L2 U' F2;z2;U' r' L' U R U' y' D' R2 U D' R2;F D2 L2 F R2 B F D F' D2 L D B2 L B2 F' R' D2 L2;x' y';U R' F2 R2 y R';y U R' U' R U y L U L'
L2 U2 R' B2 L D2 R' B2 R U2 F2 R2 U' R' D' F' D' L B2 R D';x z2;D' R' U2 r' D' R D';y' U' L' U L y' U' L' U L
D' U R2 U' B2 D R B2 L D2 B' R' F L2 B' R D2;y;r' R2 D' L D' R';U y R U' R'
L2 D' B2 R2 B2 R U2 L B' F2 L' D2 U2 R U' L F U;U R L U x' D' L R2;y' U R U R' U' R U R'
L' R' U2 R2 D2 L' B' U R U B L2 R2 U2 F R' F' U2;R U L2 D2;U R U2' R' U' L U' L'
L2 D L2 B2 F2 D' R2 U L D' F U' L2 U B' L' D' L D2;D R2' F;U2 R U' R' U R' U' R
L2 U2 F2 D R2 D F2 D' B' L' D R' D' B2 D2 B' U2 R' U' R';r R' U2 R' U' x'D L';U' R U' R' y' U y' R U R' U' y R' U' R
U2 F2 L2 B2 L2 U' B2 R2 B L' R' F L R' B L' R' D' L' U';R' F U' D' R2;U2' R' U R U' R U R'
F2 L D2 R2 D2 F D B2 R D B' U' L D2 L2 B' D R2;U D r' R D' F R2 D';R U R' U' R' U' R D' R U R'
B2 D2 F' D2 L2 R2 F' D' B2 U F2 R' D' F2 L B L F2 R;U' D x' R2 D' R' L;y' U' R' U R U L U L'
L2 D' B2 R2 D' R U R' F R' F R2 D2 U B R2 D U2;U' R F2 L R2 D' D2;R U' R' y U' R' U R
L2 D2 F' R2 B L B' F R' D2 R' U2 R2 D' B2 L R2 F2;U' L U' x' D' R2 D' L';U2 L U L'
L2 U2 B2 D' U2 L F2 D U L U B2 U' R' B F' L' F2;z2;R2 D' R' F' r U2 x' D';y' R U2 R' U' R U R'
U' L2 D' F2 R2 U' R D2 F' U2 R2 D' F' U' B2 L B L' U2;x2 y;R' F D r U x' D2 L2';U' y2' U U2' R U' R' U R U R'
U2 B2 L' D R B' D B U R2 B U2 R2 U F U2 L' D;y x2;R2' D F' R r U' x' R' F2 D';U L' U L R' U R
L2 R' D2 L U L2 D2 B' R' U' L2 D' U' L R F2 D' L2;z2;U' R2' D' R2;U2 y' R U' R' y U R U' R'
D2 L2 D B2 F' D2 R' U L B' L U2 F U' L' D R2 B2 U;x2 y;U R2 U F' R' r U' x' y' L D;U' R U R' y U R U R'
D' B2 D' U2 R2 U' L' D2 U B F L' F2 L B U R';x2 y;U' R2' D' R2 D2;R' U R U L U L'
L' B2 L' D B' F2 D2 R B F' U' B D U F' D U R;y x2;F D' r U2 l D;y2' U' L' U' L U2 R U R'
D' B2 U' L2 B2 R2 B D' F' U L2 B' D F D F' L R;x2;R2 D2 R' U' F' r U2 x' D;U L' U2 L U L' U' L
D2 F2 L2 R2 B U2 F' R B D B2 U' L F D' R B2 D2 R';y x2;R2' F2 R' r U' x' D';U' R' U' R2 U R'
R' B2 U2 L' U2 L' B' U R2 D' F2 R' U' L' F R2 B' D2 F;y x2;R U' D R' U' r U x' R';U' R U R' U y' R' U' R
L2 U B2 L2 R2 F2 L' D F2 D L2 U' R D F' U F U2;z2;U2 R' F' L2';U2' U2 L' U L U y U' y' R' U R
L2 R2 B2 L2 R' B U2 F' L2 B' L' F2 D' B2 U' R F';x';D R F U' L x' D2;U' R U' R' y R' U' R
U' F2 D' L2 D' F2 L D F' L R' F U' B2 U' R F U2 R;U r' R U D x' y u' R;U2' R U2' R2' U' R
L2 B2 U2 R B' F' R2 B' R U' B' L D R2 B' F' D;y';R' U' F' r' R2 x' D' y' R' F R;U' R U R' U2' L' U' L
D2 F2 U F' D' L2 U' L' R' D U R2 D2 L2 R U2 B R;z2;U' R' F y' D R F' D';U d L' U L
R' D2 L' F2 R' B2 F2 L2 D' L' U' B2 D2 R B' L R D2 F2;x';R' U x' U r U' D x' y u' R u;R' U R U2' R' U R
U L2 D F2 L2 B2 U2 R' D2 L2 F' D U' F' D U' L2 F2;x';R' F R D F2 D x';U' R U' R' U2 y' R' U' R
R' F2 L R B2 D2 F' D2 B R2 D U' F' U' R2 U2 L U2;y' x';D' U' L U' R' F' x' L;R' U2 R L' U L
R2 D L2 D' R2 U2 B R' B2 U B U2 R F' D L' D' U;x';U' R' D' U' L U' x' D R';U2' y' R U R2' U' R
R2 D' F2 D' L' R2 B' F2 L' B' D' U' L' B L' F L2 U2;x y2;R2 U r U' R' x' L x' D';y D2 d R' U' R
z2 L2 B2 U F2 U' B2 R2 B2 L2 U' B2 L B' F2 R' L F2 D U L' B' L2;y2;r U' R' r U r' x' R' F R;R U' R' U2' R U' R'
z2 L2 D B2 F2 D' B2 U B2 L2 D' R2 B D L' D' R D' F' U' F L2 U2;r U' l D F D;R U' R' y U R U' R'
z2 L2 D' L2 B2 U' F2 L2 U R2 B2 D B' U R2 F' U2 R' L U' B' D' U';x' y2;R D' R U' R' L L' U' L x' u';U' R U R R' U R' y' U R' U' R
z2 D2 B2 D' F2 L2 F2 D' L2 F2 U B' U2 B2 F L F2 L U L;x;D2 L' F R' U' F' x';y R U' R' d R' U R
z2 U' L2 D U R2 F2 D' R2 U' B2 F2 L F' U2 F2 R D' F2 L' U B;y' x;U R U R' F U' F' x' y';y' R' U R U' R' U R
z2 B2 D2 B2 L2 F2 L2 U B2 U' R2 U B D2 R2 D' U B' L' U' R2 F U;y x;r' B' R2;U y R' U' R U' R' U R
z2 D F2 R2 U2 F2 U F2 U L2 F2 L2 F D B' U' L F2 L2 D U2 B' U;x;D' U' L U' R' U' x' D' D2 R' u';U' U y R U' R' U2 R U' R'
z2 U2 B2 L2 D2 U B2 D' R2 U' F2 R2 B' R' D B' L2 U B2 U2 L U;x;r' R' F U' y' R2 D U F2;U' y' U' R U' R' U R U R'
z2 B2 U2 R2 U' B2 L2 D' L2 D2 R2 U' B R' D L D R F U2 R' L' U2;x;R2' D' R' U' F R' U x' F;R' U R y U' R U' R'
z2 L2 F2 D B2 F2 U' L2 U2 F2 L2 D2 B L' D U2 F2 D' U2 B F2 U';y x;D' U' R U x' R;R' U' R U L' U L
z2 R2 U2 F2 U' B2 L2 D L2 B2 R2 U2 L' D B2 R F2 D U' B F2 L;y' x;U' R2' D' x' U L2' D2';U y R' R U R U R' U' R U R' U L U L'
B R D2 R' F U2 R U B R L2 F2 B2 U2 R2 F2 D2 R D2 R';y' x;U' l' x' U' l' R' D R D2 r' U r;y U U' R' U R U2' R' R R' U R
R' U2 L D2 F2 L D2 B2 R2 F2 L2 B' U F' L' B F' D2 L2 D2 U';x2;R' U' F R' D;y' R U2 R' U' R U R'
F D2 R2 B2 D2 B R2 D2 U2 B' F' R' U' B' L' F D2 R' F L2;y2;R' U2' F' R2 U2' R' x2;U R' U' R U y' R U R'
L2 B F' L2 F R U B' L2 R' D R' F' D U F2 L' D' U2;x';R F' L U z x' z L U L' z';U' R U' R' L U' L'
B2 F L2 F2 L2 R B R B2 U F R U L2 B' F' D B2;y x';U l R F R D2';R' U R
D2 F U2 B' F' L' U' B2 U' R2 U' L' U L B D B2 L R;z;l F' U R' F U l' U R z;R U R'
F U2 L2 D2 F2 D2 U B L F2 D' B' F' U B2 R2 F D2;z2;U2 R' U' l' U' L U2 x';U y' R U' R' U2 R U' R'
B2 U F2 U2 R2 B2 U2 L' F' U2 L R2 D U B D L2 F D';y x2;L F' D L2 y' U R2;y' R' U' R U' y R U R'
B2 U2 B' L2 R2 F U' B2 R B2 F D' B U2 R' F R' D2 B';x2 y;D l' U' L U2 x' D';L' U L U2 y L U L'
F2 D' R2 U R2 F2 U' B2 U2 R2 F2 L F2 D' R U' B R F U;x2;U' R' D F B' U R2 D2';y R U2' R' U R U' R'
F2 B R' U' R D2 F' U D' L D2 L2 D2 R2 U F2 D' L2 U F2 D;x2;D U R F R y' r U' r';U' y U' R' U R L' U L
R B2 L D2 U2 L D2 L B2 F2 D R' D B' D B' U2 R F;x2 y;D' R' F R2 D L2';U' y R U R' U2' R' U2 R U2' R' U R
R2 F2 D2 B2 R' U2 F2 R2 U2 F L2 D U' B' D' R' D' L' D2;y' x';r' D L U R2 r U' r' D2;U y' R U R' U y' R' U' R
R2 U' F2 U2 D L' F' U B R' U2 R D2 F2 L2 D2 F2 R' B2 D2;x2 y;D' r U' r' L' D' R2 D2;y U' R' U R U2' R' U R
U' B2 U' B2 D2 L2 R2 D' F2 U L' R2 U R F' D L R U L;x2 y;R F D' R2;L U2 L' U' y' R' U' R
B U2 L2 U2 L2 F D2 U2 F' R2 B L F D' B' U B U2 L' R' U;x2;D' R' B2' D F D2;U2' R' U2 R U y L U L'
U2 F2 R2 B L2 B U2 L2 D2 U2 F2 D R' F2 D' R U L' D B' U';y x2;r U' r' R' D' U' y r U' r';R U' R' L' U' L U2 L' U' L
L2 R2 D L2 F2 U' L2 R2 B2 R2 D2 B D R' B' L R D B' R' F';z2;U2 x U' R' U' D' x' L u' L u;R U2' R' y' R' U' R L' U L
B2 R2 U' L2 D F2 U2 F2 U' B2 U' B R B2 L B' D B' R B2 R2;z2;D R' D2 R';y' R' U' R U2' R' U R
D2 U2 F D2 B' L2 F R2 F' U2 F U' B F U' B2 L' D L' B2 R;y x2;L' R D' R' D' L y R' F R;U R' U2 R U2 l U L' U' M'
F2 L2 F2 L' R' F D R2 B2 L' B' F' R2 B' D' B2 R2 F2;x y';x' u L' l F';y' U2 L U L'
R U' L' U2 L2 R U' B2 F L2 R2 F2 R F2 D B' L' R D2 U' F D R F2 U2;x2;D l' U2 x L' U' L' z';U R U' R' U R U R'
R' B2 F U' B2 F2 L' R' D L F R2 D' U R' D' U' L2 D U2 L R2 U' R U';x2;L2' R2 U x U' L' U L z';U' R U R' U2' R U R'
U2 F2 R F2 R2 F' D L2 R' B' F' D' U2 L2 U2 F' U F2 R F' L' U B2 D' U2;x';D2' x' U x U' L' U' L' z';y' U L U L' y U R' U' R
L2 R2 F' R2 D U F' U' B D2 U' B F' D2 B' F' U R' D2 U2 R F' L B2 R';x2;R U' B D' F L' U L' z';R' U2' R U2 L U L'
D R' D2 U' B' F2 D' U' R' D2 U R D2 U' B R' B' L' R2 B F R D' B2 L;x2;R' F2 r U' x' U' L' z';U2 R U' R' U2' L' U L
L2 D2 L' R' U L' R2 F2 D' B D L2 U2 L2 R D' U L D' U2 R D L' U' F;y' x;U2' D2 R' y R U' z2';U R' U R U z x U R' U' z'
L' B' F L' D U' R D2 B' F2 D' U' R' F' D' U' R B' F' L2 U F' U2 L' R;U' z U' z' U' R' D2;U R2 U' R' U R U' z'
D U2 F2 L D2 L R2 F2 L2 R2 U R2 B' L' R D' F2 L' R2 F2 U2 L2 D B' F;y' x;U' z' R2 U z U' x y U' z' x U x' U' R U' z2';R' U' R U R U2' R' U z x' U R' U' z'
L U B' L' R' D' B' F L R F D U' L R D U B2 F2 R' U' F' R2 B2 F;y;U R z' x' z U' R z' R U' z2';U R' U' R z U' R' U z'
B F' L2 R F L' R B U2 B' F' U R B' L' R' U2 R2 U' B2 R U2 F' R' B;y' x;U R z' R' U x U' R' z' R2;y' U2' R' U R
D U' F' U L' R B' F L B' D R D' U2 L' R D L' D' L' F2 L D' B2 F;x2;U' z U x y U' R2 x U R2 z;y U' R U R' y' U R' U' R
R2 B R' D2 B2 D2 L2 F' U' B R U2 L2 R D2 U' B2 F D2 U2 L' R' F2 D2;y' x;U' R y U2' R z2';U' z U R' U' R2 U R' U' z'
U B2 F' D B D' U R D2 B2 L R2 F L R2 B2 L' B R B2 F2 D' L R2 D';x;U R' x' U z y' R' U' z x U z;U2 R' U R U' z x' U R' U' z'
L2 D2 L2 R2 D' R2 D' L' F' L' B' F2 L' D' L2 D2 U' R D;x';R U R U x U' x U' z';R' U R U' x y U' R U z'
R2 D U B' F' L2 F2 D U2 R' B' R' B2 F' L' D2 F' D B2 U R' B U' F U;z;U' R z U' x' R U' z;U z x U R' U'
D2 R' B U D2 B' F' U2 D L' D L' U' L R' F2 L2 F' L2 R2 U F B U2 L';y2 x;R U' L' U B' r;y U R U' R' U2 R' U' R
B2 D2 U' B R2 B U D' R2 B R' B' D' B' L R' D2 L2 U2 B' U L2 B' R U';x' y';l' U y' l' U l x';y' R U R' U y' R' U' R
D F R2 D2 L D' R U' R L' D' U2 F2 U2 L' F2 R D B R2 F L2 D' U2 F2;y x2;U R' y' R' F R2;U R U' R' U L' U' L
F2 L' F' U R2 L2 U2 F B' R2 L D2 L' D L2 R D B' D' L F B2 R F' D';x2 y;D r U z' x' D;R U' R' U y' L' U' L
L' U2 L2 R' D B R L2 B L2 U2 D' R' F' U F2 L2 F2 D' U2 L F R B2 L2;x y2;U' D' l U' l' U' R' F D2';U' R' U2 R2 U R'
